Type,License No,Business Name,Address,City,State,Zip,Issued or Renewed Date,Expiration Date,County
MGB,36387,GREENLINE LANDSCAPING & MAINT.INC.,8306 S ENDOW RD,FRENCH CAMP,CA,95231,1/1/2015,12/31/2016,SAN JOAQUIN
MGB,36388,GREEN EARTH DEVELOPMENTINC.,PO BOX 4983,WALNUT CREEK,CA,94565,1/1/2015,12/31/2016,CONTRA COSTA
MGB,36389,JANET MOYER LANDSCAPING,1031 VALENCIA ST,SAN FRANCISCO,CA,94110,1/1/2015,12/31/2016,SAN FRANCISCO
MGB,36390,FLORA TERRA LANDSCAPE MANAGEMENT,1702 MERIDIAN AVE SUITE L #288,SAN JOSE,CA,95125,3/18/2015,12/31/2016,SANTA CLARA
MGB,36391,BOWERS LANDSCAPE SERVICES,26147 DOUGLASS AVE,MURRIETA,CA,92562,1/1/2015,12/31/2016,RIVERSIDE
MGB,36394,CALLAHAN/HILVERS LANDSCAPE MGMT.,2001 E MINERAL KING AVE,VISALIA,CA,93292,1/1/2015,12/31/2016,TULARE
MGB,36395,C & D LANDSCAPE SERVICEINC.,3780 CAMELLIA DR,SAN BERNARDINO,CA,92404,1/1/2015,12/31/2016,SAN BERNARDINO
MGB,36398,SCENIC LANDSCAPE COMPANY,PO BOX 115,CHINO,CA,91710,1/1/2016,12/31/2017,SAN BERNARDINO
MGB,36400,BOWERS OUTDOOR MAINTENANCE,PO BOX 1243,PINE GROVE,CA,95665,1/1/2015,12/31/2016,AMADOR
MGB,36402,GILL LANDCAPEINC.,9878 MILL STATION RD,SEBASTOPOL,CA,95472,1/1/2015,12/31/2016,SONOMA
MGB,36406,E-L LANDSCAPE SERVICES,PO BOX 758,CLAREMONT,CA,91711,1/1/2015,12/31/2016,LOS ANGELES
MGB,36407,INAGAKI NORIKAZU K.,1357 OAKHURST CT,CAMARILLO,CA,93010,1/1/2015,12/31/2016,VENTURA
MGB,36415,BIANCO LANDSCAPE MGMT.INC.,1420 E ROSEVILLE PKWY SUITE 140-345,ROSEVILLE,CA,95661,1/1/2015,12/31/2016,PLACER
MGB,36416,CHAMBERS LAWRENCE,632 W FAIRMONT,FRESNO,CA,93705,1/1/2015,12/31/2016,FRESNO
MGB,36424,KOBAYASHI JOHN S.,4940 WILKINSON AVE,VALLEY VILLAGE,CA,91607,1/1/2015,12/31/2016,LOS ANGELES
MGB,36428,GREEN LION LANDSCAPE SERVICES,825 N STATE ST,UKIAH,CA,95482,1/1/2015,12/31/2016,MENDOCINO
MGB,36429,THE SHOOTER CO.,79 GALLI DR STE E,NOVATO,CA,94949,1/1/2016,12/31/2017,MARIN
MGB,36432,SOLAR DESIGNS,2345 KINGSLEY ST,SANTA CRUZ,CA,95062,2/19/2016,12/31/2017,SANTA CRUZ
MGB,36433,PARKER LANDSCAPE DEVELOPMENT INC.,6251 SKY CREEK DR SUITE A,SACRAMENTO,CA,95828,1/1/2016,12/31/2017,SACRAMENTO
MGB,36438,DANIELS LANDSCAPE INC.,561 N TWIN OAKS VALLEY RD,SAN MARCOS,CA,92069,1/1/2015,12/31/2016,SAN DIEGO
MGB,36439,MICHAEL PHILLIPS LANDSCAPES WESTINC.,243 IRENE AVE,ROSEVILLE,CA,95678,1/1/2016,12/31/2017,PLACER
MGB,36440,CREATIVE OUTDOOR ENVIRONMENTS INC.,15929 S MANTHEY RD,LATHROP,CA,95330,2/7/2015,12/31/2016,SAN JOAQUIN
MGB,36448,THE PERSONAL TOUCH INC.,PO BOX 131,CLOVERDALE,CA,95425,1/1/2016,12/31/2017,SONOMA
MGB,36450,ROLLIE HAAS MASTER LANDSCAPESINC.,PO BOX 2208,SALINAS,CA,93907,2/4/2016,12/31/2017,MONTEREY
MGB,36459,TONY'S LANDSCAPING MAINTENANCE,PO BOX 3246,TURLOCK,CA,95307,1/1/2016,12/31/2017,STANISLAUS
MGB,36460,V R LAWN SERVICE,3763 N INDEPENDANCE,SANGER,CA,93657,1/1/2016,12/31/2017,FRESNO
MGB,36464,CRESTA VERDE LANDSCAPE CONSTRUCTION INC,1759 E BORCHARD AVE,SANTA ANA,CA,92705,1/1/2015,12/31/2016,ORANGE
MGB,36465,GOLDEN SIERRA LANDSCAPE,246 ENCINA CORTE,WALNUT CREEK,CA,94598,1/1/2015,12/31/2016,CONTRA COSTA
MGB,36468,YAMAMOTO HOWARD GARDENING SERVICE,936 BANCROFT RD,CONCORD,CA,94518,1/1/2016,12/31/2017,CONTRA COSTA
MGB,36469,LANDSCAPE BY HIRO INC.,20902 BROOKHURST ST #115,HUNTINGTON BEACH,CA,92646,1/1/2015,12/31/2016,ORANGE
MGB,36470,ENGLISH GARDEN CARE INCORPORATED,3294 LUYUNG DR,RANCHO CORDOVA,CA,95742,1/1/2015,12/31/2016,SACRAMENTO
MGB,36473,EMPIRE LANDSCAPING,118 HICKORY LN,DAVIS,CA,95616,1/1/2015,12/31/2016,YOLO
MGB,36474,RELIABLE LANDSCAPE SERVICES,10346 CRAWFORD CANYON,SANTA ANA,CA,92705,1/19/2016,12/31/2017,ORANGE
MGB,36481,J. A. WILLIAMS LANDSCAPE INC.,3870 LA  SIERRA AVE #195,RIVERSIDE,CA,92505,1/1/2015,12/31/2016,RIVERSIDE
MGB,36484,BROOKER ASSOCIATES INC.,2351 E LAMBERT RD,LA HABRA,CA,90631,1/1/2015,12/31/2016,ORANGE
MGB,36485,EARTHCO,1502 S SANTA FE,SANTA ANA,CA,92705,1/1/2015,12/31/2016,ORANGE
MGB,36489,THE BRICKMAN GROUP LTD,1201 E HUNTER AVE,SANTA ANA,CA,92120,1/1/2016,12/31/2017,SAN DIEGO
MGB,36490,RAINSCAPE A LANDSCAPE SERVICE COMPANY,PO BOX 4132,SAN LUIS OBISPO,CA,93401,1/14/2016,12/31/2017,SAN LUIS OBISPO
MGB,36492,COMMERCIAL GROUNDS MAINTENANCE/SAN JOAQUIN,PO BOX 16,HANFORD,CA,93232,1/1/2015,12/31/2016,KINGS
MGB,36495,PRACTICAL GARDENING INC.,1956 BARKLEY AVE,WALNUT CREEK,CA,94596,1/13/2016,12/31/2017,CONTRA COSTA
MGB,36504,KIRTON LANDSCAPE MAINTENANCE,PO BOX 1480,CHINO HILLS,CA,91710,1/1/2015,12/31/2016,SAN BERNARDINO
MGB,36508,BAERG'S PROFESSIONAL YARD CARE,PO BOX 562,SHAFTER,CA,93263,1/1/2015,12/31/2016,KERN
MGB,36510,ONAINDIA JESUS,5620 WONDER LN,BAKERSFIELD,CA,93309,2/16/2016,12/31/2017,KERN
MGB,36512,GEARED FOR GROWING LANDSCAPE SERVICE,143 E SHILOH RD,SANTA ROSA,CA,95403,1/1/2015,12/31/2016,SONOMA
MGB,36513,ARRAZTOA MIGUEL U.,1001 PRINCETON  AVE,BAKERSFIELD,CA,93305,1/1/2015,12/31/2016,KERN
MGB,36515,BARRENECHE VICTOR,12517 PADDOCK PL RT 11,BAKERSFIELD,CA,93312,1/1/2015,12/31/2016,KERN
MGB,36517,SCAPES INC. LANDSCAPE  COMPANY,12344 SAN MATEO RD,HALF MOON BAY,CA,94019,1/1/2016,12/31/2017,SAN MATEO
MGB,36520,TEJON TURF MAINTENANCE,PO BOX 10943,BAKERSFIELD,CA,93307,1/1/2016,12/31/2017,KERN
MGB,36523,JOSE ELIZAGOYEN,4720 ANGELAIN LN,BAKERSFIELD,CA,93311,1/1/2015,12/31/2016,KERN
MGB,36533,TRI-ASIAN ENTERPRISE,1043 NICHOLS DR #100,ROCKLIN,CA,95765,1/12/2016,12/31/2017,PLACER
MGB,36536,DEL CONTE'S LANDSCAPING INC.,41900 BOSCELL  RD,FREMONT,CA,94538,1/1/2015,12/31/2016,ALAMEDA
MGB,36539,BROOKS LANDSCAPE SERVICE,PO BOX 1899,WEST SACRAMENTO,CA,95605,1/1/2015,12/31/2016,YOLO
MGB,36542,KITSON LANDSCAPE MANAGEMENT INC.,5787 THORNWOOD  DR,GOLETA,CA,93117,1/1/2015,12/31/2016,SANTA BARBARA
MGB,36544,VESCHEMBES GARDENING,12413 FOX HOLLOW CT,BAKERSFIELD,CA,93312,1/1/2016,12/31/2017,KERN
MGB,36546,BILL CHILDRESS,9805 YARNELL  AVE,BAKERSFIELD,CA,93312,1/1/2015,12/31/2016,KERN
MGB,36549,CACHO LANDSCAPE MAINTENANCE INC.,PO BOX 922764,SYLMAR,CA,91340,1/30/2015,12/31/2016,LOS ANGELES
MGB,36550,GREEN THUMB LANDSCAPE DEVELOPMENT & MAINTENANCE,3469 N VALENCIA AVE,SAN BERNARDINO,CA,92404,1/1/2015,12/31/2016,SAN BERNARDINO
MGB,36553,SUNSET LANDSCAPE & DESIGN,297 RICKENBACKER CIR,LIVERMORE,CA,94551,2/8/2016,12/31/2017,ALAMEDA
MGB,36562,MIKE & SHARON'S GARDENING SERVICE,3221 CENTER ST,BAKERSFIELD,CA,93306,1/13/2016,12/31/2017,KERN
MGB,36571,BAHLER GARDENING,PO BOX 58,SHASTA,CA,96049,1/1/2015,12/31/2016,SHASTA
MGB,36572,VENCO WESTERN INC.,2400 EASTMAN AVE,OXNARD,CA,93030,1/1/2016,12/31/2017,VENTURA
MGB,36573,CHRISTIAN LANDSCAPE,1841 CASTLE DR,PETALUMA,CA,94954,1/1/2015,12/31/2016,SONOMA
MGB,36578,GREEN HORIZONS LANDSCAPE & MAINTENANCE INC.,1530 INDUSTRIAL AVE,ESCONDIDO,CA,92029,1/1/2015,12/31/2016,SAN DIEGO
MGB,36587,REDKEY LANDSCAPE MAINTENANCE,2100 METATE  CT,PLACERVILLE,CA,95667,1/1/2016,12/31/2017,EL DORADO
MGB,36589,PLANT D?OR,3330 VINCENT RD #G,PLEASANT HILL,CA,94523,1/1/2016,12/31/2017,CONTRA COSTA
MGB,36595,CALIFORNIA INTERIOR PLANTS,14 SOUTH VISTA DE CATALINA,LAGUNA BEACH,CA,92651,1/1/2015,12/31/2016,ORANGE
MGB,36601,KIRKPATRICK LANDSCAPING SERVICE,43-752 JACKSON ST,INDIO,CA,92202,1/1/2015,12/31/2016,RIVERSIDE
MGB,36602,RUYGT GARDEN MAINTENANCE,3549 WILLIS  DR,NAPA,CA,94558,1/1/2016,12/31/2017,NAPA
MGB,36605,TABCO ENTERPRISES,1902 BLUE SPRUCE DR,OAKDALE,CA,95361,1/27/2016,12/31/2017,STANISLAUS
MGB,36610,COMER RICHARD,2645 W CHANTICLEER RD,ANAHEIM,CA,92804,1/1/2015,12/31/2016,ORANGE
PCB,36613,DEWEY PEST CONTROL,939 E UNION ST,PASADENA,CA,91950,1/1/2015,12/31/2016,SAN DIEGO
MGB,36616,MOW-N-EDGE CORPORATION,4397 N VALENTINE AVE,FRESNO,CA,93722,2/22/2016,12/31/2017,FRESNO
PDM,36641,HARMONY FARM SUPPLY,PO BOX 460,GRATON,CA,95472,1/1/2015,12/31/2016,SONOMA
MGB,36644,STEWART LANDSCAPE,305 N. 2ND AVE # 148,UPLAND  SAN BERNARDINO,CA,91786,1/1/2016,12/31/2017,SAN BERNARDINO
PDB,36646,TRACTOR SUPPLY COMPANY,5401 VIRGINIA WAY,BRENTWOOD,CA,95361,1/27/2016,12/31/2017,STANISLAUS
PDB,36648,TRACTOR SUPPLY COMPANY,5401 VIRGINIA WAY,BRENTWOOD,CA,95020,1/27/2016,12/31/2017,SANTA CLARA
PDB,36649,TRACTOR SUPPLY COMPANY,5401 VIRGINIA WAY,BRENTWOOD,CA,95620,1/27/2016,12/31/2017,SOLANO
PCM,36651,ARBORWORKS INC,3270 S BRIDGEPOINTE LN,DUBLIN,CA,94568,1/1/2015,12/31/2016,ALAMEDA
PCM,36653,BERROS PEST CONTROL,PO BOX 1719,CAMARILLO,CA,93010,1/1/2015,12/31/2016,VENTURA
PCM,36658,IPMTECH PEST MANAGEMENT INC,2300 S RESERVOIR ST #301,POMONA,CA,91766,1/1/2015,12/31/2016,LOS ANGELES
PCM,36661,WEED MAN,PO BOX 7677,CHICO,CA,95928,1/1/2016,12/31/2017,GLENN
PBM,36664,PETCARE RX INC.,52 MERTON AVENUE,LYNBROOK,NY,11563,1/7/2016,12/31/2017,OUT OF STATE
PCM,36665,SPECIALIZED LANDSCAPE MANAGEMENT SERVICES INC.,4212 E. LOS ANGELES AVE #4211,SIMI VALLEY,CA,93063,12/31/2015,12/31/2017,VENTURA
PBM,36666,PEST REMEDIES LLC,771 FLORIDA AVE,READING,PA,19605,1/1/2016,12/31/2017,OUT OF STATE
PBM,36667,DARBY DENTAL SUPPLY LLC,300 JERICHO QUADRANGLE,JERICHO,NY,11753,1/1/2015,12/31/2016,OUT OF STATE
PBB,36668,DARBY DENTAL SUPPLY LLC,300 JERICHO QUADRANGLE,JERICHO,TN,38118,1/1/2015,12/31/2016,OUT OF STATE
PBB,36669,DARBY DENTAL SUPPLY LLC,300 JERICHO QUADRANGLE,JERICHO,NV,89502,1/2/2015,12/31/2016,OUT OF STATE
PBB,36670,DARBY DENTAL SUPPLY LLC,300 JERICHO QUADRANGLE,JERICHO,NY,12085,1/1/2015,12/31/2016,OUT OF STATE
MGB,36677,THE ESV GROUP INC.,397 N CENTRAL AVE STE E,UPLAND,CA,91786,2/19/2016,12/31/2017,SAN BERNARDINO
PBB,36680,HYDROFARM INC,2249 S MC DOWELL EXT,PETALUMA,PA,19030,1/1/2015,12/31/2016,SONOMA
PBB,36681,HYDROFARM INC,2249 S MC DOWELL EXT,PETALUMA,TX,75050,1/1/2015,12/31/2016,SONOMA
PBB,36682,HYDROFARM INC,2249 S MC DOWELL EXT,PETALUMA,FL,33178,1/1/2015,12/31/2016,SONOMA
MGB,36688,EARTHCARE INC,PO BOX 389,ETIWANDA,CA,92571,1/1/2015,12/31/2016,RIVERSIDE
MGB,36689,BRYCE LANDSCAPE,5315 TREASURE HILL DRIVE,OROVILLE,CA,95966,1/1/2015,12/31/2016,BUTTE
MGB,36690,VARGAS LANDSCAPES,PO Box 573,Sutter,CA,95982,1/1/2016,12/31/2017,SUTTER
PBM,36695,PROFESSIONAL'S CHOICE DIRECT MARKETING INC.,PO BOX 1000,BEVERLY,MA,01915-0700,1/1/2016,12/31/2017,OUT OF STATE
PBB,36697,TOPSFIELD PET CENTER SUPPLY SOURCE INC.,PO BOX 1000,BEVERLY,NV,89502,1/1/2016,12/31/2017,OUT OF STATE
PCM,36699,CADDIE SHACK PEST CONTROL,1167 E GRAND AVE,ARROYO GRANDE,CA,93420,1/1/2015,12/31/2016,SAN LUIS OBISPO
MGB,36701,F S COMMERCIAL LANDSCAPEINC,43197 OSGOOD RD,FREMONT,CA,94539,1/1/2015,12/31/2016,ALAMEDA
MGB,36704,RICHARD COHEN LANDSCAPE & CONSTRUCTION INC,20795 CANADA ROAD,LAKE FOREST,CA,92630,1/1/2016,12/31/2017,ORANGE
PDM,36707,TRI COUNTY LANDSCAPE SUPPLY,71 ELKHORN RD,WATSONVILLE,CA,95076,1/1/2016,12/31/2017,SANTA CRUZ
PDM,36709,INTEGRATED PEST MANAGEMENT SERVICES LLC,PO BOX 4070-ATTN BUSINESS AFFAIRS,SALINAS,CA,93908,1/1/2015,12/31/2016,MONTEREY
PCB,36711,INTEGRATED PEST MANAGEMENT SERVICES LLC,PO BOX 4070-ATTN: BUSINESS AFFAIRS,SALINAS,CA,93624,1/1/2015,12/31/2016,FRESNO
PCB,36712,INTEGRATED PEST MANAGEMENT SERVICES LLC,PO BOX 4070-ATTN: BUSINESS AFFAIRS,SALINAS,AZ,85365,1/1/2015,12/31/2016,MONTEREY
PDM,36724,MACY'S FLYING SERVICE INC.,PO BOX 277,TULELAKE,CA,96134,1/1/2016,12/31/2017,SISKIYOU
PCB,36725,SIMPLOT GROWER SOLUTIONS,PO BOX 27,BOISE,CA,93220,1/1/2016,12/31/2017,SAN JOAQUIN
PDM,36726,MCARTHUR FARM SUPPLY INC.,PO BOX 99,MCARTHUR,CA,96056,1/1/2016,12/31/2017,LASSEN
PDB,36727,WILBUR-ELLIS CO,2400 DEL PASO RD. STE. 150,SACRAMENTO,AZ,85334,1/1/2016,12/31/2017,SACRAMENTO
MGB,36731,PROFESSIONAL LANDSCAPE MAINTENANCE,PO BOX 4075,CHICO,CA,95927,1/1/2016,12/31/2017,BUTTE
MGB,36732,RELIABLE MAINTENANCE,PO BOX 114,FAIRFIELD,CA,95687,1/1/2016,12/31/2017,SOLANO
PDM,36733,JENCO ENTERPRISES INCORPORATION,1169 W SAN JOSE,FRESNO,CA,93711,1/1/2015,12/31/2016,FRESNO
PDB,36734,CARDINAL PROFESSIONAL PRODUCTS,PO BOX 782,HOLLISTER,CA,95776,1/1/2015,12/31/2016,YOLO
MGB,36745,SHINEN LANDSCAPE,18285 ROAD 23,MADERA,CA,93637,1/1/2016,12/31/2017,MADERA
PCM,36748,INTEGRATED PEST MANAGEMENT SERVICES LLC,PO BOX 4070-ATTN: BUSINESS AFFAIRS,SALINAS,CA,93908,1/1/2015,12/31/2016,MONTEREY
PCM,36762,MACY'S FLYING SERVICE INC.,PO BOX 277,TULELAKE,CA,96134,1/1/2016,12/31/2017,SISKIYOU
PDB,36771,WATERSAVERS IRRIGATION INC.,4306 REDWOOD HWY STE 200,SAN RAFAEL,CA,94513,1/1/2016,12/31/2017,CONTRA COSTA
PCB,36772,ORKIN SERVICES OF CALIFORNIA INC,12710 MAGNOLIA AVE,RIVERSIDE,CA,90810,1/1/2016,12/31/2017,LOS ANGELES
PCM,36773,MORELOS BROS. AGRICULTURAL SERVICES INC.,768 CLEARVIEW LN,SAN LUIS OBISPO,CA,95385-9742,1/1/2016,12/31/2017,STANISLAUS
PDB,36776,JHM SUPPLY INC,305 AGOSTINO RD,SAN GABRIEL,CA,91001,1/1/2015,12/31/2016,LOS ANGELES
PCB,36777,ORKIN SERVICES OF CALIFORNIA INC,12710 MAGNOLIA AVE,RIVERSIDE,CA,92802,1/1/2016,12/31/2017,RIVERSIDE
PCM,36778,THERMICULTURE MANAGEMENT LLC,PO BOX 1130,THERMAL,CA,92236,1/1/2016,12/31/2017,RIVERSIDE
PBM,36781,AG BIO INC.,9915 RALEIGH ST,WESTMINSTER,CO,80031,1/1/2015,12/31/2016,OUT OF STATE
PCB,36782,AG RX INC.,751 ROSE AVE,OXNARD,CA,93458,1/1/2015,12/31/2016,SANTA BARBARA
PDB,36785,WILBUR-ELLIS CO,2400 DEL PASO RD. STE. 150,SACRAMENTO,CA,94574,1/1/2016,12/31/2017,NAPA
PDB,36786,BUTTONWILLOW WAREHOUSE COMPANY,PO BOX 98,BUTTONWILLOW,CA,93227-9576,1/1/2015,12/31/2016,TULARE
PCM,36787,MARTIN'S DUSTERS INC.,PO BOX 1089,COLUSA,CA,95932,1/1/2016,12/31/2017,COLUSA
PCM,36790,J BABALLE & SONS INC.,9374 COLUMBUS AVE,HILMAR,CA,95324,1/1/2015,12/31/2016,MERCED
PCM,36791,CHOWCHILLA WATER DISTRICT,PO BOX 905,CHOWCHILLA,CA,93610,1/1/2015,12/31/2016,MADERA
PCM,36793,THOMPSON WILDLAND MANAGEMENT,57 VIA DEL REY,MONTEREY,CA,93940,2/1/2016,12/31/2017,MONTEREY
PCM,36794,S K LANDSCAPING,33164 GLOBE DR,SPRINGVILLE,CA,93265,1/1/2016,12/31/2017,TULARE
PDB,36796,AG RX,751 S ROSE AVE,OXNARD,CA,93458,1/1/2015,12/31/2016,SANTA BARBARA
PCM,36797,KP SPRAYING LLC,22307 AVE 13,MADERA,CA,93637,1/1/2015,12/31/2016,MADERA
PCM,36798,GOPHER GETTER,20579 AVE 164,PORTERVILLE,CA,93257,1/1/2015,12/31/2016,TULARE
MGB,36800,LANDCARE LOGIC,7370 OPPORTUNITY RD #G,SAN DIEGO,CA,92121,1/1/2015,12/31/2016,SAN DIEGO
PCB,36803,CLARK PEST CONTROL OF STOCKTON INC,555 N GUILD AVE,LODI,CA,95210,1/1/2015,12/31/2016,SAN JOAQUIN
PDB,36805,AMERICAN HORTICULTURAL SUPPLY INC.,2901 STURGIS RD,OXNARD,CA,92069,1/1/2015,12/31/2016,SAN DIEGO
MGB,36806,ANGEL'S GARDENING SERVICE,718 S VINE ST,LEMOORE,CA,93245,1/1/2015,12/31/2016,KINGS
PCB,36807,THE HITMEN TERMITE & PEST CONTROL INC.,600 E TODD RD,SANTA ROSA,CA,94585,1/1/2016,12/31/2017,SOLANO
PCM,36809,GOPHER PROFESSIONALS,3974 VINCENTE AVE,CAMARILLO,CA,93010,1/1/2015,12/31/2016,VENTURA
MGB,36817,VIRIDIAN LANDSCAPE MAINTENANCE,6520 NANCY RIDGE DR,SAN DIEGO,CA,92121,1/1/2016,12/31/2017,SAN DIEGO
PCM,36821,SPRAYING SERVICES,1425 W 139TH ST,GARDENA,CA,90249,1/1/2016,12/31/2017,LOS ANGELES
PCM,36826,D-VINE FARM MANAGEMENT,PO BOX 890177,TEMECULA,CA,92592,1/1/2015,12/31/2016,RIVERSIDE
PDM,36827,GEOTECH SUPPLY CO LLC,9815 BUSINESS PARK DR #10,SACRAMENTO,CA,95827,2/9/2015,12/31/2016,SAN JOAQUIN
MGB,36829,CALIFORNIA VALLEY LANDSCAPE INC.,PO BOX 1384,VACAVILLE,CA,95687,1/1/2015,12/31/2016,SOLANO
MGB,36831,RODRIGUEZ LANDSCAPES,1501 TITAN WY,OROVILLE,CA,95966,2/11/2016,12/31/2017,PLUMAS
PDB,36832,SIMPLOT GROWERS SOLUTIONS,PO BOX 27,BOISE,CA,93610-9058,1/1/2016,12/31/2017,KERN
MGB,36836,ROCKY SOIL LANDSCAPING INC.,PO BOX 2256,NOVATO,CA,94945,1/1/2016,12/31/2017,MARIN
PCM,36838,VENTURA FARMS INC.,PO BOX 190,GUSTINE,CA,95322,2/24/2016,12/31/2017,MERCED
PDM,36839,VENTURA FARMS INC.,PO BOX 190,GUSTINE,CA,95322,2/22/2016,12/31/2017,MERCED
PCM,36841,GREENWAY GOLF,2101 LAKEWAY BLVD#105,AUSTIN,CA,92404,1/1/2015,12/31/2016,SAN BERNARDINO
PCM,36844,SOCAL BEKS LAWNSERVICE LLC DBA SCOTTS LAWNSERVICE,PO BOX 4446,ONTARIO,CA,91710,12/31/2015,12/31/2017,SAN BERNARDINO
MGB,36845,K & D LANDSCAPING,PO BOX 2187,FREEDOM,CA,95076,1/1/2015,12/31/2016,SANTA CRUZ
PCM,36849,RD NORRINGTON,2323 ALEXANDER AVE,LOS OSOS,CA,93402,3/29/2016,12/31/2017,SAN LUIS OBISPO
PCM,36850,ERICKSON AG SERVICES INC.,9533 S CHESTNUT AVE,FRESNO,CA,93725,1/1/2015,12/31/2016,FRESNO
PBM,36851,P & M SOLUTIONS LLC,4260 COMMUNICATIONS DR,NORCROSS,GA,30093,1/1/2016,12/31/2017,OUT OF STATE
MGB,36852,PEDRO C. DELUNA,PO BOX 3882,PASO ROBLES,CA,93446,1/1/2016,12/31/2017,SAN LUIS OBISPO
PCB,36856,CLEAN LAKES INC.,PO BOX 3186,MARTINEZ,CA,91362,1/1/2015,12/31/2016,CONTRA COSTA
PCB,36859,TREES INC,650 N SAM HOUSTON PKWY E SUITE 130,HOUSTON,CA,95993,1/1/2016,12/31/2017,SUTTER
PCM,36860,JOSH VERDEGAAL,20001 S WAGNER RD,RIPON,CA,95366,1/1/2015,12/31/2016,SAN JOAQUIN
PDM,36863,SUNGRO PRODUCTS INC,810 E. 18TH STREET,LOS ANGELES,CA,90021,1/1/2016,12/31/2017,LOS ANGELES
MGB,36864,F. MUNOZ LANDSCAPING,PO BOX 2358,SALINAS,CA,93902,1/1/2015,12/31/2016,MONTEREY
PCB,36865,CLARK PEST CONTROL OF STOCKTON INC,555 N GUILD AVE,LODI,CA,95240,1/1/2015,12/31/2016,SAN DIEGO
PCM,36867,BEST FARMS,PO BOX 1586,WINDSOR,CA,95448,1/1/2015,12/31/2016,SONOMA
PCM,36868,CALIFORNIA STATE UNIVERSITY BAKERSFIELD,FACILITIES MGMT 5CORP 9001 STOCKDALE HWY,BAKERSFIELD,CA,93311,1/1/2015,12/31/2016,KERN
PCM,36869,LA PRENDA VINEYARDS MANAGEMENT INC,PO BOX 1902,SONOMA,CA,95476,1/30/2015,12/31/2016,SONOMA
PBM,36870,SPARKY BOY ENTERPRISES DBA PLANET NATURAL,1612 GOLD AVENUE,BOZEMAN,MT,59715,1/1/2016,12/31/2017,OUT OF STATE
PCM,36871,ORCHARD AG FARMS INC,2906 S CARPENTER RD,MODESTO,CA,95358,4/1/2016,12/31/2017,STANISLAUS
PCB,36873,CARTWRIGHT TERMITE & PEST CONTROL,PO BOX 2398,EL CAJON,CA,92260,1/14/2015,12/31/2016,RIVERSIDE
PCM,36874,HERITAGE VINEYARD MANAGEMENT INC.,4060 MONTICELLO RD,NAPA,CA,94558,1/1/2015,12/31/2016,SOLANO
MGB,36875,THE GREENERY,PO BOX 1637,YUCAIPA,CA,92399,1/1/2016,12/31/2017,SAN BERNARDINO
PCM,36877,MAVERICK FARMING COMPANY LLC,2529-B PROFESSIONAL PKWY,SANTA MARIA,CA,93455,1/1/2016,12/31/2017,SANTA BARBARA
PCM,36878,TURF PLUS,7089 EL SERENO CIR,SACRAMENTO,CA,95831,1/15/2016,12/31/2017,SACRAMENTO
PCM,36879,OFFICIAL PEST PREVENTION INC,10139 IRON ROCK WAY #200,ELK GROVE,CA,95624,2/26/2016,12/31/2017,SACRAMENTO
PCM,36882,PELLISSIER FARMS,2507 N. ARBOLEDA DR,MERCED,CA,95340,1/1/2016,12/31/2017,MERCED
PCM,36884,D L D SERVICE INC,112 N CURRY ST,CARSON CITY,CA,95650,1/1/2015,12/31/2016,PLACER
PCM,36886,CARRON CORPORATION,PO BOX 987,CAMINO,CA,95667,1/1/2015,12/31/2016,EL DORADO
PDB,36888,CLEAN LAKES INC.,PO BOX 3186,MARTINEZ,CA,91362,1/1/2015,12/31/2016,CONTRA COSTA
PCM,36889,MICHAEL JONES,6754 BLUESTONE CT,CORONA,CA,92880-3981,1/1/2016,12/31/2017,RIVERSIDE
MGB,36890,BECKER LANDSCAPING,PO BOX 158,SANTA MARGARITA,CA,93453,1/1/2015,12/31/2016,SAN LUIS OBISPO
PCB,36891,WILBUR-ELLIS CO.,2400 DEL PASO RD. STE. 150,SACRAMENTO,CA,95317,1/1/2016,12/31/2017,SAN JOAQUIN
PCM,36892,ON THE FLY SERVICES INC.,78206 VARNER RD  STE D #235,PALM DESERT,CA,92276,1/7/2016,12/31/2017,RIVERSIDE
PCM,36894,LOVELACE AG SERVICE,520 W. HOUSTON ST,COALINGA,CA,93210,1/1/2015,12/31/2016,FRESNO
MGB,36896,PARK WEST LANDSCAPE MAINTENANCE INC,22421 GILBERTO #A,RANCHO SANTA MARGARITA,CA,91733,1/1/2016,12/31/2017,ORANGE
MGB,36897,CRAIG FREEMAN LANDSCAPE,18543 YORBA LINDA BLVD #176,YORBA LINDA,CA,92886,1/1/2015,12/31/2016,ORANGE
MGB,36904,SMP SERVICES INC,1911 DOUGLAS BLVD #85393,ROSEVILLE,CA,95661,1/1/2016,12/31/2017,PLACER
PCM,36905,ARDZROONI VINEYARD MANAGEMENT LLC,PO BOX 264,PHILO,CA,95466,1/1/2015,12/31/2016,MENDOCINO
MGB,36906,THE LANDSCAPE COMPANY,PO BOX 1492,MARTINEZ,CA,94553,3/4/2016,12/31/2017,CONTRA COSTA
MGB,36907,MIKE'S GARDENING SERVICE,221 NORTH Z STREET,LOMPOC,CA,93436,1/1/2016,12/31/2017,SANTA BARBARA
PCM,36908,JOSHUA'S PEST CONTROL,6867 NANCY RIDGE DR #E,SAN DIEGO,CA,92121,2/18/2015,12/31/2016,SAN DIEGO
MGB,36909,PARADISE LAWN SERVICE AND LAND MAINTENANCE,PO BOX 970,VALLEY SPRINGS,CA,9252,1/1/2016,12/31/2017,CALAVERAS
